chr_name	start	end	val	color	gene
chr7	100813776	100823574	1	gray	NAT16
chr2	131278794	131286176	1	gray	CFC1B
chr17	18853988	18925908	1	gray	SLC5A10
chr11	58125596	58126542	1	gray	OR5B17
chr3	188889759	189043093	1	gray	TPRG1
chr16	24857183	24922949	1	gray	SLC5A11
chr7	34697829	34917944	1	gray	NPSR1
chr11	26688567	26743607	1	gray	SLC5A12
chr1	33145506	33168371	1	gray	SYNC
chr1	45805841	45809645	1	gray	TOE1
chr2	242045513	242089394	1	gray	PASK
chr1	247197938	247242113	1	gray	ZNF670
chr19	58231118	58238992	1	gray	ZNF671
chr17	7120443	7128586	1	gray	ACADVL
chr12	112079949	112123760	1	gray	BRAP
chr1	249132422	249143716	1	gray	ZNF672
chr6	27100821	27101314	1	gray	H2AC11
chrX	46357159	46404856	1	gray	ZNF674
chr6	27114884	27115341	1	gray	H2AC12
chr19	23835602	23870014	1	gray	ZNF675
chr6	27775950	27776445	1	gray	H2AC13
chr22	18593574	18614499	1	gray	TUBA8
chr19	22361890	22379753	1	gray	ZNF676
chr6	27782079	27782555	1	gray	H2AC14
chr1	95583478	95710509	1	gray	TLCD4-RWDD3
chr19	53738633	53758126	1	gray	ZNF677
chr12	42475647	42538676	1	gray	GXYLT1
chr6	27805657	27806153	1	gray	H2AC15
chr6	27833094	27833576	1	gray	H2AC16
chr3	72937196	73026066	1	gray	GXYLT2
chr1	41492870	41707978	1	gray	SCMH1
chr1	227751256	227850162	1	gray	ZNF678
chr1	16348530	16360545	1	gray	CLCNKA
chr15	99645285	99675798	1	gray	SYNM
chr12	21590588	21624186	1	gray	PYROXD1
chr9	95145549	95166981	1	gray	OGN
chr7	63688851	63727309	1	gray	ZNF679
chr6	27860476	27860963	1	gray	H2AC17
chr1	16370276	16383821	1	gray	CLCNKB
chr10	100143324	100174939	1	gray	PYROXD2
chr1	149813784	149823161	1	gray	H2AC18
chr20	49620192	49639644	1	gray	KCNG1
chr9	95375464	95432413	1	gray	IPPK
chr1	149813784	149823161	1	gray	H2AC19
chr18	77623667	77659816	1	gray	KCNG2
chr17	36686265	36762205	1	gray	SRCIN1
chr12	31433519	31479121	1	gray	SINHCAF
chr1	44440631	44443967	1	gray	ATP6V0B
chr16	2563726	2570224	1	gray	ATP6V0C
chr2	42669156	42721122	1	gray	KCNG3
chr17	73975320	73996667	1	gray	TEN1
chr16	84254740	84273356	1	gray	KCNG4
chrX	70752953	70795742	1	gray	OGT
chr2	15731991	15771225	1	gray	DDX1
chr11	12399117	12556903	1	gray	PARVA
chr22	44395090	44568819	1	gray	PARVB
chr9	139756570	139760788	1	gray	EDF1
chr5	55033844	55112985	1	gray	DDX4
chr17	62494371	62502984	1	gray	DDX5
chr11	118618472	118661873	1	gray	DDX6
chr4	153701088	153833509	1	gray	ARFIP1
chr11	6497748	6502561	1	gray	ARFIP2
chr5	130977406	131132710	1	gray	FNIP1
chr22	44568835	44604349	1	gray	PARVG
chr11	45950869	46143005	1	gray	PHF21A
chr4	159690177	159829202	1	gray	FNIP2
chr22	45277042	45405886	1	gray	PHF21B
chr10	99116113	99161127	1	gray	RRP12
chr7	100318090	100321323	1	gray	EPO
chr6	13266773	13328815	1	gray	TBC1D7-LOC100130357
chr1	160313172	160328739	1	gray	NCSTN
chr8	102698769	103137135	1	gray	NCALD
chr1	218458634	218511325	1	gray	RRP15
chr18	55313658	55470547	1	gray	ATP8B1
chr16	81272293	81324747	1	gray	BCO1
chr11	112046234	112089669	1	gray	BCO2
chr1	71861625	72748222	1	gray	NEGR1
chr1	154298000	154323780	1	gray	ATP8B2
chr19	1782073	1812275	1	gray	ATP8B3
chr7	97614011	97619416	1	gray	OCM2
chr5	5422789	5490333	1	gray	ICE1
chr15	60711807	60771341	1	gray	ICE2
chr15	50150434	50411430	1	gray	ATP8B4
chr7	77325775	77412339	1	gray	RSBN1L
chr11	193077	194575	1	gray	SCGB1C1
chr17	56270086	56282535	1	gray	EPX
chr11	193077	194575	1	gray	SCGB1C2
chr1	109852187	109940540	1	gray	SORT1
chr1	150980924	151008189	1	gray	PRUNE1
chr9	79226291	79521030	1	gray	PRUNE2
chr22	20377668	20380440	1	gray	TMEM191B
chr17	79801041	79818411	1	gray	P4HB
chr22	29876206	29887379	1	gray	NEFH
chr22	21821458	21824224	1	gray	TMEM191C
chr1	173684119	173755825	1	gray	KLHL20
chr1	6650783	6662929	1	gray	KLHL21
chr22	20795805	20850082	1	gray	KLHL22
chr21	45079440	45115960	1	gray	RRP1B
chr17	7835398	7853238	1	gray	CNTROB
chr8	24808468	24814126	1	gray	NEFL
chr3	128997674	129025028	1	gray	HMCES
chr2	170590341	170608388	1	gray	KLHL23
chr18	47793251	47808144	1	gray	MBD1
chr8	24771273	24776606	1	gray	NEFM
chr6	34759859	34845291	1	gray	UHRF1BP1
chr3	183353410	183402304	1	gray	KLHL24
chr18	51677977	51751039	1	gray	MBD2
chr15	86302558	86338156	1	gray	KLHL25
chr7	116165062	116201239	1	gray	CAV1
chr2	228678557	228682272	1	gray	CCL20
chr19	18747837	18782530	1	gray	KLHL26
chr19	1573594	1592864	1	gray	MBD3
chr9	34709001	34710133	1	gray	CCL21
chr7	116139791	116148595	1	gray	CAV2
chr16	57392694	57400101	1	gray	CCL22
chr3	129149786	129159022	1	gray	MBD4
chr3	8775487	8788444	1	gray	CAV3
chr17	34340097	34345009	1	gray	CCL23
chr14	45393526	45431150	1	gray	KLHL28
chr14	23033806	23058130	1	gray	DAD1
chr2	148778579	149274540	1	gray	MBD5
chr2	135596185	135659602	1	gray	ACMSD
chr22	51061181	51066580	1	gray	ARSA
chr12	57916606	57923931	1	gray	MBD6
chr7	75440142	75452690	1	gray	CCL24
chr2	23608049	23931476	1	gray	KLHL29
chr19	8117645	8127547	1	gray	CCL25
chr5	78073036	78281781	1	gray	ARSB
chr22	47158513	47571342	1	gray	TBC1D22A
chr7	75398841	75420915	1	gray	CCL26
chr5	56469774	56560506	1	gray	GPBP1
chrX	2822012	2847380	1	gray	ARSD
chr15	35375610	35377496	1	gray	NANOGP8
chr9	34661886	34662654	1	gray	CCL27
chr6	37225547	37300746	1	gray	TBC1D22B
chr17	74379284	74383936	1	gray	SPHK1
chr5	43376747	43412493	1	gray	CCL28
chrX	2958274	3030770	1	gray	ARSF
chr19	49122547	49133663	1	gray	SPHK2
chr12	53693478	53700961	1	gray	MYG1
chr17	66255310	66448160	1	gray	ARSG
chrX	2924586	2952151	1	gray	ARSH
chr16	84733605	84813527	1	gray	USP10
chrX	47092407	47107727	1	gray	USP11
chr9	131580778	131584955	1	gray	ENDOG
chr5	149675905	149682468	1	gray	ARSI
chr16	28616907	28634907	1	gray	SULT1A1
chr13	27640292	27745948	1	gray	USP12
chr4	114821439	114900803	1	gray	ARSJ
chr16	28603263	28608391	1	gray	SULT1A2
chr5	94890804	94940806	1	gray	ARSK
chr3	179370827	179507189	1	gray	USP13
chrX	2852561	2886286	1	gray	ARSL
chr18	158556	214629	1	gray	USP14
chr16	29471233	30215629	1	gray	SULT1A3
chr12	76419226	76425556	1	gray	PHLDA1
chr16	30969074	30995983	1	gray	SETD1A
chr16	29471233	30215636	1	gray	SULT1A4
chr12	62654120	62810168	1	gray	USP15
chr11	2949502	2950650	1	gray	PHLDA2
chr10	105889645	105992122	1	gray	CFAP43
chr21	30396937	30426807	1	gray	USP16
chr12	122241914	122270562	1	gray	SETD1B
chr3	113005776	113160361	1	gray	CFAP44
chr1	201433405	201438316	1	gray	PHLDA3
chrX	39910498	40036582	1	gray	BCOR
chr11	58274279	58275773	1	gray	OR5B21
chr7	100797756	100804557	1	gray	AP1S1
chr5	157212754	157286153	1	gray	CLINT1
chr1	159842153	159869955	1	gray	CFAP45
chrX	15843928	15872936	1	gray	AP1S2
chr22	18632936	18660162	1	gray	USP18
chr10	134621895	134756074	1	gray	CFAP46
chrX	35937850	36403432	1	gray	CFAP47
chr3	49145478	49158371	1	gray	USP19
chr2	224620042	224702299	1	gray	AP1S3
chr16	72088403	72094955	1	gray	HP
chr13	112721462	112726020	1	gray	SOX1
chr3	181429712	181432223	1	gray	SOX2
chrX	139585149	139587234	1	gray	SOX3
chr18	20714527	20840434	1	gray	CABLES1
chr11	72396113	72463434	1	gray	ARAP1
chr8	21971931	21988565	1	gray	HR
chr20	60963685	60982339	1	gray	CABLES2
chr20	57594483	57601709	1	gray	TUBB1
chr12	48103517	48119273	1	gray	ENDOU
chr6	21593981	21598849	1	gray	SOX4
chr4	36067625	36246136	1	gray	ARAP2
chr1	62208151	62629587	1	gray	PATJ
chr17	78388966	78411884	1	gray	ENDOV
chr12	23682437	24715425	1	gray	SOX5
chr7	63980255	64023505	1	gray	ZNF680
chr5	141032968	141061797	1	gray	ARAP3
chr19	41903722	41930907	1	gray	BCKDHA
chr19	23921996	23941693	1	gray	ZNF681
chr16	89988332	90002505	1	gray	TUBB3
chr16	11961984	12010511	1	gray	GSPT1
chr11	15987994	16760024	1	gray	SOX6
chr10	85954292	85979376	1	gray	CDHR1
chr6	6144316	6320895	1	gray	F13A1
chrX	51486537	51489326	1	gray	GSPT2
chr19	20115226	20150314	1	gray	ZNF682
chr8	10581277	10588021	1	gray	SOX7
chr6	80816326	81055987	1	gray	BCKDHB
chr5	175969511	176022975	1	gray	CDHR2
chr1	149858467	149858961	1	gray	H2AC20
chr19	49244108	49250166	1	gray	IZUMO1
chr16	1031769	1036979	1	gray	SOX8
chr7	105603709	105676878	1	gray	CDHR3
chr1	149859018	149859515	1	gray	H2AC21
chr1	26688124	26699285	1	gray	ZNF683
chr19	50655804	50666538	1	gray	IZUMO2
chr18	12307667	12329824	1	gray	TUBB6
chr17	70117160	70122554	1	gray	SOX9
chr3	49828166	49837306	1	gray	CDHR4
chr1	40997308	41013838	1	gray	ZNF684
chr14	50709151	50778947	1	gray	L2HGDH
chr11	616564	624955	1	gray	CDHR5
chr9	24542949	24545895	1	gray	IZUMO3
chr19	2096913	2099589	1	gray	IZUMO4
chr10	92827	95236	1	gray	TUBB8
chr3	112534557	112565703	1	gray	CD200R1L
chr1	151253997	151264648	1	gray	ZNF687
chr16	30581020	30583728	1	gray	ZNF688
chr11	112832141	113149158	1	gray	NCAM1
chr21	22370726	22915650	1	gray	NCAM2
chr16	30613878	30621710	1	gray	ZNF689
chr3	192514604	192635645	1	gray	MB21D2
chr3	42128691	42267382	1	gray	TRAK1
chr2	233733723	233743414	1	gray	SNORC
chr1	20512588	20522543	1	gray	UBXN10
chr15	90931473	91045471	1	gray	IQGAP1
chr2	202241929	202316181	1	gray	TRAK2
chr1	26608772	26644756	1	gray	UBXN11
chr5	75699109	76003957	1	gray	IQGAP2
chr3	113465881	113530903	1	gray	ATP6V1A
chr1	210851655	211307490	1	gray	KCNH1
chr7	150642043	150675409	1	gray	KCNH2
chr3	166957630	167125674	1	gray	ZBBX
chr1	156495196	156542357	1	gray	IQGAP3
chr2	219081911	219119071	1	gray	ARPC2
chr12	110872627	110888216	1	gray	ARPC3
chr12	49932812	49952117	1	gray	KCNH3
chr17	40308908	40333160	1	gray	KCNH4
chr14	67804588	67826521	1	gray	ATP6V1D
chr4	6784453	6885899	1	gray	KIAA0232
chr3	9834178	9849408	1	gray	ARPC4
chr14	63166181	63512176	1	gray	KCNH5
chr1	183589980	183604918	1	gray	ARPC5
chr17	61600718	61626340	1	gray	KCNH6
chr7	128502909	128505901	1	gray	ATP6V1F
chr2	163227916	163695277	1	gray	KCNH7
chr8	54628102	54755871	1	gray	ATP6V1H
chr4	164415841	164441691	1	gray	TMA16
chr3	19190001	19577134	1	gray	KCNH8
chr19	2785500	2815805	1	gray	THOP1
chr6	109305511	109416049	1	gray	SESN1
chr6	2911653	31628555	1	gray	C6orf47
chr1	28586028	28609002	1	gray	SESN2
chr11	94898676	94965639	1	gray	SESN3
chr6	26500530	26510652	1	gray	BTN1A1
chr6	144261436	144385736	1	gray	PLAGL1
chr20	30780306	30795546	1	gray	PLAGL2
chr12	104359581	104382656	1	gray	TDG
chr3	31702316	32023342	1	gray	OSBPL10
chr14	20914560	20922971	1	gray	OSGEP
chr11	3666357	3685646	1	gray	ART1
chr3	125247701	125314341	1	gray	OSBPL11
chr11	61957687	61961011	1	gray	SCGB1D1
chrX	48367379	48379202	1	gray	PORCN
chr15	48700509	48937906	1	gray	FBN1
chr11	62009710	62012284	1	gray	SCGB1D2
chr4	76932342	77033939	1	gray	ART3
chr17	1945315	1946719	1	gray	OVCA2
chr12	14978502	14996460	1	gray	ART4
chr5	127593600	127873938	1	gray	FBN2
chr21	46101490	46102078	1	gray	KRTAP12-1
chr19	8130285	8214476	1	gray	FBN3
chr11	62063752	62066547	1	gray	SCGB1D4
chr11	3659735	3663546	1	gray	ART5
chr5	143191725	143200281	1	gray	HMHB1
chr21	46086105	46086844	1	gray	KRTAP12-2
chr21	46077848	46078258	1	gray	KRTAP12-3
chr1	247886258	247911460	1	gray	OR14A2
chr21	46074129	46074576	1	gray	KRTAP12-4
chr2	239047308	239061586	1	gray	KLHL30
chr6	53512713	53530554	1	gray	KLHL31
chr6	97345958	97588630	1	gray	KLHL32
chr1	178818669	178840212	1	gray	ANGPTL1
chr19	30414563	30507519	1	gray	URI1
chr16	4674824	4740975	1	gray	MGRN1
chr14	20894010	20904325	1	gray	KLHL33
chr13	31774111	31906411	1	gray	B3GLCT
chr9	129849626	129884914	1	gray	ANGPTL2
chrX	21672807	21676448	1	gray	KLHL34
chr16	15688243	15737011	1	gray	MARF1
chr1	63063190	63071984	1	gray	ANGPTL3
chr19	8429038	8439254	1	gray	ANGPTL4
chr11	125815950	125826214	1	gray	VSIG10L2
chr11	75133437	75141674	1	gray	KLHL35
chr7	122753584	122840025	1	gray	SLC13A1
chr19	5785152	5791174	1	gray	DUS3L
chr17	26800661	26824798	1	gray	SLC13A2
chr16	84682116	84701292	1	gray	KLHL36
chr11	101761404	101787253	1	gray	ANGPTL5
chr20	45186466	45313124	1	gray	SLC13A3
chr19	10203012	10213425	1	gray	ANGPTL6
chr14	78266451	78401357	1	gray	ADCK1
chr21	27011569	27089874	1	gray	JAM2
chr8	124656682	124666041	1	gray	KLHL38
chr7	140372744	140394910	1	gray	ADCK2
chr7	135365979	135412934	1	gray	SLC13A4
chr1	11249411	11256038	1	gray	ANGPTL7
chr21	45917775	46131487	1	gray	TSPEAR
chr19	11350294	11352619	1	gray	ANGPTL8
chr18	21742008	21977788	1	gray	OSBPL1A
chr17	6588038	6616688	1	gray	SLC13A5
chr11	133938819	134021895	1	gray	JAM3
chr7	18066393	18067469	1	gray	PRPS1L1
chr4	24529097	24586177	1	gray	DHX15
chr19	53898401	53961515	1	gray	ZNF765-ZNF761
chr8	145597735	145618453	1	gray	ADCK5
chr6	1913796	30640830	1	gray	DHX16
chr13	114239067	114295788	1	gray	TFDP1
chr22	43435522	43485397	1	gray	TTLL1
chr3	141663269	141868386	1	gray	TFDP2
chrX	132350689	132352382	1	gray	TFDP3
chr17	10395625	10421859	1	gray	MYH1
chr12	110906649	110928190	1	gray	FAM216A
chr6	167738573	167756176	1	gray	TTLL2
chr17	10424464	10452975	1	gray	MYH2
chr17	7485284	7486836	1	gray	LOC100996842
chr13	43355685	43365686	1	gray	FAM216B
chr11	118307206	118397547	1	gray	KMT2A
chr3	9851598	9878049	1	gray	TTLL3
chr2	110969105	110970124	1	gray	MTLN
chr19	36208904	36229779	1	gray	KMT2B
chr17	10531848	10560626	1	gray	MYH3
chr9	132597695	132644117	1	gray	USP20
chr8	81397827	81438500	1	gray	ZBTB10
chr2	219575557	219620138	1	gray	TTLL4
chr17	10346607	10372876	1	gray	MYH4
chr14	76127588	76421422	1	gray	TTLL5
chr7	151832009	152133088	1	gray	KMT2C
chr5	114914192	114961876	1	gray	TMED7-TICAM2
chr3	101367732	101395976	1	gray	ZBTB11
chr1	161129289	161135509	1	gray	USP21
chr17	46839592	46894591	1	gray	TTLL6
chr17	20902908	20946324	1	gray	USP22
chr12	49412760	49454577	1	gray	KMT2D
chr6	3152971	31869863	1	gray	ZBTB12
chr4	70586884	70626338	1	gray	SULT1B1
chr14	23851195	23877482	1	gray	MYH6
chr7	104654636	104755464	1	gray	KMT2E
chr1	84330706	84464815	1	gray	TTLL7
chr22	50457003	50496656	1	gray	TTLL8
chr18	5289017	5297052	1	gray	ZBTB14
chr17	33801941	33864880	1	gray	SLFN12L
chr17	9479958	9546764	1	gray	CFAP52
chr14	23881948	23904869	1	gray	MYH7
chr11	118477150	118528738	1	gray	PHLDB1
chr1	55532031	55681037	1	gray	USP24
chr1	110036657	110043063	1	gray	CYB561D1
chr21	17102252	17252390	1	gray	USP25
chr20	30458436	30532762	1	gray	TTLL9
chr18	47753563	47792865	1	gray	CFAP53
chr17	10293639	10325267	1	gray	MYH8
chr3	111451342	111695364	1	gray	PHLDB2
chr3	50388292	50391496	1	gray	CYB561D2
chrX	132158658	132162300	1	gray	USP26
chr22	36677325	36784012	1	gray	MYH9
chr19	43979254	44008985	1	gray	PHLDB3
chr12	96883354	97269333	1	gray	CFAP54
chr11	113930432	114127492	1	gray	ZBTB16
chr1	44398991	44402912	1	gray	ARTN
chrY	9175072	9368285	1	gray	TSPY10
chr19	13080431	13085567	1	gray	DAND5
chr5	140027413	140042065	1	gray	IK
chr1	16268363	16302627	1	gray	ZBTB17
chr11	113668596	113746294	1	gray	USP28
chr5	78531953	78623034	1	gray	JMY
chr1	155259083	155271229	1	gray	PKLR
chr1	244212240	244220780	1	gray	ZBTB18
chrX	101137261	101187000	1	gray	ZMAT1
chr19	57631508	57643293	1	gray	USP29
chr11	27387507	27494337	1	gray	LGR4
chr7	92097693	92107260	1	gray	ERVW-1
chr1	43638000	43720029	1	gray	CFAP57
chr12	71833577	71980088	1	gray	LGR5
chr10	106113590	106214860	1	gray	CFAP58
chr5	140080031	140086271	1	gray	ZMAT2
chr3	178735012	178790301	1	gray	ZMAT3
chr1	202163117	202288889	1	gray	LGR6
chr17	46125720	46138907	1	gray	NFE2L1
chr8	40388110	40755345	1	gray	ZMAT4
chr8	23145604	23153792	1	gray	R3HCC1
chr22	30126944	30163000	1	gray	ZMAT5
chr2	178095030	178129859	1	gray	NFE2L2
chr7	26191817	26226756	1	gray	NFE2L3
chr6	150204510	150217195	1	gray	RAET1E
chr9	134420909	134434586	1	gray	PRRT1B
chr6	150238013	150244257	1	gray	RAET1G
chr1	207818477	207897048	1	gray	CR1L
chr1	43312243	43318146	1	gray	ZNF691
chr11	118064439	118095726	1	gray	JAML
chr1	249144206	249153284	1	gray	ZNF692
chr3	186435147	186462199	1	gray	KNG1
chr11	118977459	118989254	1	gray	C2CD2L
chr1	247108847	247171359	1	gray	ZNF695
chr8	144373586	144382120	1	gray	ZNF696
chr6	150339471	150346668	1	gray	RAET1L
chr2	47129008	47168994	1	gray	MCFD2
chr10	90965385	90967074	1	gray	CH25H
chr2	98330038	98356323	1	gray	ZAP70
chr1	120161999	120190889	1	gray	ZNF697
chr19	9401815	9420514	1	gray	ZNF699
chr11	7817520	7818489	1	gray	OR5P2
chr7	105888743	105925429	1	gray	NAMPT
chr11	7846583	7847519	1	gray	OR5P3
chr19	7741942	7744719	1	gray	MCEMP1
chr14	20833825	20881660	1	gray	TEP1
chr2	203637872	203736489	1	gray	ICA1L
chr19	42751712	42759280	1	gray	ERF
chr21	39739182	40033704	1	gray	ERG
chr3	39183341	39196132	1	gray	CSRNP1
chr14	69846844	69865016	1	gray	ERH
chr12	51454987	51477379	1	gray	CSRNP2
chr6	10671650	10695030	1	gray	C6orf52
chr2	166326207	166545917	1	gray	CSRNP3
chr9	34366663	34376896	1	gray	MYORG
chr6	127898318	127912965	1	gray	C6orf58
chrX	149737070	149841616	1	gray	MTM1
chr4	53608719	53617807	1	gray	ERVMER34-1
chr2	11674170	11782914	1	gray	GREB1
chr4	48137799	48271855	1	gray	TEC
chr2	24163332	24227779	1	gray	UBXN2A
chr11	60552805	60568778	1	gray	MS4A10
chr8	59323822	59364060	1	gray	UBXN2B
chr5	159436106	159492552	1	gray	TTC1
chr8	110374689	110549436	1	gray	PKHD1L1
chr7	141695678	141806547	1	gray	MGAM
chr22	41763336	41795332	1	gray	TEF
chr21	38445483	38575419	1	gray	TTC3
chr11	60260250	60274901	1	gray	MS4A12
chr6	42989339	42997337	1	gray	RRP36
chr11	60282864	60310191	1	gray	MS4A13
chr1	55181494	55208328	1	gray	TTC4
chr14	20754385	20774110	1	gray	TTC5
chr11	60163486	60185228	1	gray	MS4A14
chr17	15339331	15466797	1	gray	TVP23C-CDRT4
chr14	38064833	38311922	1	gray	TTC6
chr11	60524339	60544206	1	gray	MS4A15
chr14	89290496	89347423	1	gray	TTC8
chr9	27109138	27230176	1	gray	TEK
chr2	202047620	202094129	1	gray	CASP10
chr14	71108632	71142083	1	gray	TTC9
chr11	60491481	60511686	1	gray	MS4A18
chr11	104756444	104769397	1	gray	CASP12
chr19	15160290	15169103	1	gray	CASP14
chr3	42727028	42734036	1	gray	KLHL40
chrX	70887551	70891374	1	gray	LOC101059915
chr17	46210803	46507576	1	gray	SKAP1
chr2	170366211	170382767	1	gray	KLHL41
chr12	27933165	27955973	1	gray	KLHL42
chr7	26706680	26904209	1	gray	SKAP2
chr5	118406749	118584824	1	gray	DMXL1
chr22	50166925	50221521	1	gray	BRD1
chr20	45169584	45179293	1	gray	OCSTAMP
chr15	51739987	51914968	1	gray	DMXL2
chr7	115850592	115898837	1	gray	TES
chr8	124238430	124286526	1	gray	ZHX1-C8orf76
chr6	4168514	32949282	1	gray	BRD2
chr9	136895445	136933148	1	gray	BRD3
chr19	15346329	15443350	1	gray	BRD4
chr16	58010447	58022017	1	gray	TEPP
chr7	107204401	107218968	1	gray	DUS4L
chr3	149036284	149051423	1	gray	TM4SF18
chrX	6966960	7066194	1	gray	PUDP
chr5	55230924	55290791	1	gray	IL6ST
chr3	196050417	196065259	1	gray	TM4SF19
chr3	102153858	102198685	1	gray	ZPLD1
chr15	49170330	49172370	1	gray	EID1
chr6	3668531	32412823	1	gray	HLA-DRA
chr4	89647104	89978336	1	gray	FAM13A
chr4	74735109	74737025	1	gray	CXCL1
chr19	40029347	40030801	1	gray	EID2
chr16	50349867	50402899	1	gray	BRD7
chr5	137273606	137368802	1	gray	FAM13B
chr4	74962756	74964912	1	gray	CXCL2
chr2	70187220	70189397	1	gray	ASPRV1
chr12	104697516	104698982	1	gray	EID3
chr10	61005888	61122939	1	gray	FAM13C
chr5	137475458	137514358	1	gray	BRD8
chr4	74902307	74904406	1	gray	CXCL3
chr5	863855	892916	1	gray	BRD9
chr4	74861358	74864394	1	gray	CXCL5
chr19	36290889	36303747	1	gray	PRODH2
chr4	74702394	74704477	1	gray	CXCL6
chr1	226736464	226796930	1	gray	STUM
chr6	4068600	4079371	1	gray	FAM217A
chr5	54551882	54603522	1	gray	DHX29
chr20	58508833	58523735	1	gray	FAM217B
chr4	74606285	74609433	1	gray	CXCL8
chr2	86247338	86333009	1	gray	POLR1A
chr12	109460893	109525831	1	gray	USP30
chr9	5629106	5776556	1	gray	RIC1
chr4	76922427	76928662	1	gray	CXCL9
chr3	114033346	114866135	1	gray	ZBTB20
chr2	113299612	113337395	1	gray	POLR1B
chr21	43406939	43430469	1	gray	ZBTB21
chr17	4935896	4938727	1	gray	SLC52A1
chr16	23072727	23160591	1	gray	USP31
chr6	43484761	43530144	1	gray	POLR1C
chrX	134975866	134995221	1	gray	SAGE1
chr17	58254688	58469494	1	gray	USP32
chr13	28194879	28241548	1	gray	POLR1D
chr11	8127603	8190572	1	gray	RIC3
chr8	145582211	145584932	1	gray	SLC52A2
chr6	4514427	33285719	1	gray	ZBTB22
chr20	20033175	20341340	1	gray	CFAP61
chr20	740723	756628	1	gray	SLC52A3
chr9	37485931	37503694	1	gray	POLR1E
chr1	78161673	78225537	1	gray	USP33
chr2	108905350	108926371	1	gray	SULT1C2
chr7	19735083	19748660	1	gray	POLR1F
chr6	109783800	109804440	1	gray	ZBTB24
chr2	61414597	61698222	1	gray	USP34
chr2	108856423	108881807	1	gray	SULT1C3
chr19	45909901	45914024	1	gray	POLR1G
chr14	64915823	64971931	1	gray	ZBTB25
chr11	77899964	77926278	1	gray	USP35
chr6	97590036	97731092	1	gray	MMS22L
chr2	108994409	109005445	1	gray	SULT1C4
chr17	76783462	76837521	1	gray	USP36
chr9	125677844	125693791	1	gray	ZBTB26
chr6	1269278	30032684	1	gray	POLR1H
chr2	219314973	219433074	1	gray	USP37
chr2	219867567	219906273	1	gray	CFAP65
chr7	79764146	79855496	1	gray	GNAI1
chr4	144106069	144145027	1	gray	USP38
chr13	107194020	107220485	1	gray	ARGLU1
chr3	50264499	50296794	1	gray	GNAI2
chr2	85839225	85876407	1	gray	USP39
chr6	114178523	114184652	1	gray	MARCKS
chr1	110091236	110142815	1	gray	GNAI3
chr7	89874487	89940377	1	gray	CFAP69
chr6	70576447	70922170	1	gray	COL19A1
chr15	43984983	43991420	1	gray	CKMT1A
chr14	50085247	50087344	1	gray	RPL36AL
chr2	27301482	27309265	1	gray	EMILIN1
chr19	5805077	5828335	1	gray	NRTN
chr18	2847003	2916001	1	gray	EMILIN2
chr15	43885054	43891604	1	gray	CKMT1B
chr6	158530550	158589294	1	gray	SERAC1
chr20	39988602	39995458	1	gray	EMILIN3
chr17	57936840	57970306	1	gray	TUBD1
chr9	27284653	27297148	1	gray	EQTN
chr7	44836279	44842716	1	gray	PPIA
chr15	64448015	64455221	1	gray	PPIB
chr7	2719155	2804772	1	gray	AMZ1
chr17	66202269	66253305	1	gray	AMZ2
chr5	122358944	122372420	1	gray	PPIC
chr2	37311660	37326387	1	gray	GPATCH11
chr9	140083127	140084817	1	gray	SSNA1
chr8	132916339	133025886	1	gray	EFR3A
chr4	159630278	159644548	1	gray	PPID
chr1	92414927	92479985	1	gray	BRDT
chr2	25264944	25382004	1	gray	EFR3B
chr1	40204516	40229586	1	gray	PPIE
chr10	81107224	81115089	1	gray	PPIF
chr8	71485452	71520651	1	gray	TRAM1
chr2	170440860	170497915	1	gray	PPIG
chr6	52362205	52441858	1	gray	TRAM2
chr1	43124093	43142429	1	gray	PPIH
chr11	128707914	128737191	1	gray	KCNJ1
chr7	27870195	28220414	1	gray	JAZF1
chr17	68165672	68176183	1	gray	KCNJ2
chr2	155555092	155714866	1	gray	KCNJ3
chr22	38822332	38851205	1	gray	KCNJ4
chr13	47345390	47371296	1	gray	ESD
chr10	22610027	22620413	1	gray	BMI1
chrX	149861434	149933581	1	gray	MTMR1
chr11	128761250	128791058	1	gray	KCNJ5
chr7	36552548	36764154	1	gray	AOAH
chr5	179159822	179204283	1	gray	MAML1
chr21	38979674	39288760	1	gray	KCNJ6
chr11	95709763	96076359	1	gray	MAML2
chr11	95566043	95657271	1	gray	MTMR2
chr1	2522078	2564455	1	gray	MMEL1
chr22	30279157	30426857	1	gray	MTMR3
chr4	140637906	141075338	1	gray	MAML3
chr17	56566897	56595241	1	gray	MTMR4
chr12	21917888	21927640	1	gray	KCNJ8
chr7	16127149	16461163	1	gray	CRPPA
chr6	24705089	24719382	1	gray	C6orf62
chr17	29643427	29648640	1	gray	EVI2A
chr6	131148545	131158275	1	gray	SMLR1
chr6	63985855	64029888	1	gray	LGSN
chr1	160051327	160060353	1	gray	KCNJ9
